stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
0,0,-34.86612484070868,7.943021660925673,16.65835338348844,0.05713291685416289,0.04442136892911939,-0.031182480285919897,0.9968902771706707
0,0,-35.057064305150014,7.267617474958916,16.744209696578615,0.019571225277956357,0.04081479653119697,-0.020713610678348076,0.9987602644568426
0,0,-35.252693093951116,6.5949570301687315,16.84042457592108,0.010391014202289202,0.04584070365490308,-0.008123995746513114,0.9988616808174102
0,0,-35.8005859127248,6.241712069206824,16.566505871391342,0.003017316143424697,0.03958590842134639,0.0031251220086792623,0.9992067279948521
0,0,-36.43082707872965,6.486242276128682,16.359138924710773,0.009176173333720318,0.032457887654489447,0.005708259011939494,0.9994146782747443
0,0,-37.03346303035283,6.148274788661931,16.2087797306898,-0.0127349432419457,0.029161797730243605,0.009325227485097285,0.9994500742438893
0,0,-37.724099244500586,6.280340855065356,16.134079169698516,0.0012037293814906214,0.042171730725491074,-0.0021302306382230437,0.9991073807557528
0,0,-38.42863297767483,6.2213470272182425,16.12175248743985,-0.0009599268746799903,0.04585701938455333,-0.006932951703798011,0.9989234938143325
0,0,-39.134907948588015,6.232916811836145,16.08947547479196,0.0047234207236677,0.04659484540182189,-0.006690790716246187,0.9988802946290606
0,0,-39.788101221818884,5.979904016327467,15.992919412761529,-0.01410855190182097,0.04187454991627929,0.004555823812132916,0.9990128704385822
0,0,-40.483583821210104,5.867369848876037,15.932586875105274,-0.010232350599342854,0.03404360142072329,0.005825083258612199,0.9993509896970879
0,0,-41.15034702372029,5.706952543212264,16.10490379192405,-0.014052613207510112,0.05181657771973087,0.004322241144880087,0.9985483886957811
0,0,-41.06194573103849,6.360206349895186,15.849082222257891,0.10953794448276749,-0.05232805170899538,-0.18998094724582518,0.9742537931188207
0,0,-41.43156918106048,5.811688290269775,15.599069335672784,0.11901237774588239,-0.05007493673782581,-0.20729947390366957,0.9697192803967734
0,0,-40.93117423258395,5.63530917732434,15.131634523045662,0.12564463316093138,-0.06889116933417709,-0.20532991740284726,0.9681461965865303
0,0,-41.15641237525203,5.01532156471642,14.876912833156158,0.11910271346270918,-0.07589149379576725,-0.18242164145992582,0.9730248555624532
0,0,-41.69426525269926,5.369412187471242,15.169032865161562,0.12426319852318661,-0.05580073010638131,-0.18638144846777782,0.9729886390289637
0,0,-41.29898417835817,4.786713277542219,15.104110968737642,0.11368791667984404,-0.06829346566516685,-0.1672627304722463,0.9769515029638913
0,0,-41.963436039105034,4.790365705275264,15.345958822814701,0.10985769933026347,-0.0367039101115187,-0.17097974258666687,0.9784426587722881
0,0,-42.41116006112913,4.245511207456847,15.29422125126749,0.10581210047244533,-0.036969022742906386,-0.1643215828838717,0.9800181162354002
0,0,-42.84161749738882,3.6905583326213485,15.376280390189073,0.07989631887075668,-0.05108722751247101,-0.16556990388809448,0.9816278726393615
0,0,-43.45592272626699,3.98262869369236,15.569474567008104,0.07926660240604562,-0.05824825567591352,-0.1588912570419271,0.9823835884670262
0,0,-44.10938826239723,4.061068862517882,15.827989438139484,0.07667846753631734,-0.017445486300892085,-0.15912266737029981,0.9841219661977718
0,0,-44.5322720295577,4.495752006119224,15.464368915972457,0.09048568510759503,-0.026155206026313358,-0.16385214057631622,0.9819779641198113
0,0,-45.20565327754661,4.561231155134685,15.669966036334383,0.08520207254673891,-0.03197961658513757,-0.16262250558630897,0.982482484135793
0,0,-45.058697674518655,5.244740573605848,15.564046604119355,0.09722867350636664,-0.041146336734348934,-0.18241595273066527,0.9775366920023512
0,0,-45.04599501482659,5.1782870057513,16.267909208436528,0.07431676331939994,-0.014910567249869763,-0.1921449722232804,0.9784349765433216
0,0,-44.44499849009932,5.280040211208672,16.6263076772459,0.07695953149084245,-0.01772748514887612,-0.1917261117765589,0.9782658456912665
0,0,-43.86607469995006,4.963338951666135,16.372245563967702,0.07872260063493305,-0.03759834458711978,-0.17024510259328107,0.9815323334850382
0,0,-44.55470781416996,5.123812840193569,16.36653897999037,0.07549675390414982,-0.039778770914806846,-0.1662428072103904,0.9823854735210881
0,0,-45.07328390519468,5.581365325110551,16.219146438239388,0.0805426271163113,-0.05331284313053163,-0.1527639666722314,0.983531289009713
0,0,-45.43766606814057,6.079424577433392,15.873947045855099,0.0889119696377222,-0.07263358382691991,-0.15410508075062443,0.9813616296974536
0,0,-45.193053137542556,6.74138791290933,15.82957299183903,0.10449213056988257,-0.0826554074035093,-0.18085220888205145,0.9744444349568678
0,0,-44.92437602499973,7.245522833279999,16.246299030452548,0.1083042944793418,-0.08028407159628463,-0.1903753743492339,0.9724103375050287
0,0,-45.48948131256788,7.656701162524182,16.353948440680742,0.11881191262555306,-0.0785959098669373,-0.1814991734377348,0.9730182230625823
0,0,-46.006053199269154,8.04038859320942,16.647099325728096,0.12611035252874775,-0.07777623471406382,-0.17867256931226735,0.9726886188673798
